Opt. Const. of Ta2O5 vs. nm,,
nm	n	k
976.075073	2.033583	0.0
977.64679	2.033498	0.0
979.218445	2.033414	0.0
980.789917	2.03333	0.0
982.361328	2.033247	0.0
983.932617	2.033164	0.0
985.503784	2.033081	0.0
987.074829	2.032999	0.0
988.645691	2.032917	0.0
990.216492	2.032835	0.0
991.787231	2.032754	0.0
993.357727	2.032673	0.0
994.928223	2.032592	0.0
996.498413	2.032512	0.0
998.068665	2.032432	0.0
999.638794	2.032353	0.0
1012.848328	2.031696	0.0
1016.217773	2.031532	0.0
1019.587708	2.031369	0.0
1022.958313	2.031208	0.0
1026.329468	2.031048	0.0
1029.701294	2.030889	0.0
1033.073608	2.030732	0.0
1036.446533	2.030576	0.0
1039.82019	2.030421	0.0
1043.194336	2.030268	0.0
1046.569092	2.030115	0.0
1049.944458	2.029964	0.0
1053.320435	2.029814	0.0
1056.697021	2.029665	0.0
1060.074097	2.029518	0.0
1063.451904	2.029372	0.0
1066.8302	2.029226	0.0
1070.209106	2.029082	0.0
1073.588623	2.028939	0.0
1076.96875	2.028797	0.0
1080.349487	2.028656	0.0
1083.730835	2.028516	0.0
1087.112793	2.028377	0.0
1090.495239	2.028239	0.0
1093.878418	2.028103	0.0
1097.262085	2.027967	0.0
1100.646362	2.027832	0.0
1104.03125	2.027698	0.0
1107.416748	2.027565	0.0
1110.802856	2.027433	0.0
1114.189575	2.027302	0.0
1117.576904	2.027172	0.0
1120.964722	2.027043	0.0
1124.353271	2.026915	0.0
1127.74231	2.026787	0.0
1131.131958	2.02666	0.0
1134.522217	2.026535	0.0
1137.913086	2.02641	0.0
1141.304565	2.026286	0.0
1144.696533	2.026163	0.0
1148.089233	2.02604	0.0
1151.482544	2.025919	0.0
1154.876343	2.025798	0.0
1158.270752	2.025678	0.0
1161.665771	2.025559	0.0
1165.061523	2.02544	0.0
1168.457764	2.025323	0.0
1171.854492	2.025206	0.0
1175.251953	2.025089	0.0
1178.650024	2.024974	0.0
1182.048584	2.024859	0.0
1185.447876	2.024745	0.0
1188.847656	2.024632	0.0
1192.248047	2.024519	0.0
1195.649048	2.024407	0.0
1199.050537	2.024295	0.0
1202.452881	2.024185	0.0
1205.855591	2.024075	0.0
1209.259033	2.023965	0.0
1212.662964	2.023857	0.0
1216.067627	2.023748	0.0
1219.472778	2.023641	0.0
1222.87854	2.023534	0.0
1226.284912	2.023428	0.0
1229.691772	2.023322	0.0
1233.099365	2.023217	0.0
1236.507568	2.023112	0.0
1239.91626	2.023008	0.0
1243.325562	2.022905	0.0
1246.735596	2.022802	0.0
1250.146118	2.0227	0.0
1253.557251	2.022598	0.0
1256.968994	2.022497	0.0
1260.381226	2.022396	0.0
1263.794189	2.022296	0.0
1267.207764	2.022197	0.0
1270.621826	2.022097	0.0
1274.036499	2.021999	0.0
1277.451904	2.021901	0.0
1280.867676	2.021803	0.0
1284.28418	2.021706	0.0
1287.701294	2.021609	0.0
1291.119019	2.021513	0.0
1294.537354	2.021418	0.0
1297.956177	2.021322	0.0
1301.37561	2.021228	0.0
1304.795654	2.021133	0.0
1308.216431	2.021039	0.0
1311.637573	2.020946	0.0
1315.059448	2.020853	0.0
1318.481934	2.020761	0.0
1321.905029	2.020669	0.0
1325.328613	2.020577	0.0
1328.752808	2.020485	0.0
1332.177734	2.020395	0.0
1335.603149	2.020304	0.0
1339.029175	2.020214	0.0
1342.455811	2.020124	0.0
1345.883057	2.020035	0.0
1349.310791	2.019946	0.0
1352.739258	2.019858	0.0
1356.168213	2.019769	0.0
1359.5979	2.019682	0.0
1363.028076	2.019594	0.0
1366.45874	2.019507	0.0
1369.890259	2.019421	0.0
1373.322144	2.019334	0.0
1376.754761	2.019248	0.0
1380.187866	2.019163	0.0
1383.621704	2.019077	0.0
1387.05603	2.018992	0.0
1390.490967	2.018908	0.0
1393.926514	2.018823	0.0
1397.362671	2.018739	0.0
1400.799438	2.018656	0.0
1404.236816	2.018573	0.0
1407.674683	2.018489	0.0
1411.113281	2.018407	0.0
1414.552368	2.018324	0.0
1417.992065	2.018242	0.0
1421.432373	2.01816	0.0
1424.873291	2.018079	0.0
1428.314819	2.017998	0.0
1431.756958	2.017917	0.0
1435.199585	2.017836	0.0
1438.642944	2.017756	0.0
1442.086792	2.017676	0.0
1445.531372	2.017596	0.0
1448.976318	2.017516	0.0
1452.422119	2.017437	0.0
1455.868408	2.017358	0.0
1459.315186	2.017279	0.0
1462.762695	2.017201	0.0
