Opt. Const. of AlPcCl vs. nm,,
nm	n	k
1087.112793	2.510299	0.001415
1090.495239	2.507151	0.001645
1093.878418	2.504088	0.001858
1097.262085	2.501101	0.002044
1100.646362	2.498182	0.002194
1104.03125	2.495312	0.0023
1107.416748	2.492473	0.002369
1110.802856	2.489655	0.00241
1114.189575	2.486851	0.002432
1117.576904	2.484058	0.002442
1120.964722	2.481273	0.002451
1124.353271	2.478496	0.002465
1127.74231	2.475728	0.002492
1131.131958	2.472971	0.002541
1134.522217	2.470232	0.002617
1137.913086	2.467519	0.002721
1141.304565	2.464834	0.002854
1144.696533	2.462182	0.003015
1148.089233	2.459565	0.003204
1151.482544	2.456987	0.003422
1154.876343	2.454451	0.003668
1158.270752	2.45196	0.003942
1161.665771	2.44952	0.004245
1165.061523	2.447138	0.004576
1168.457764	2.444822	0.004928
1171.854492	2.442578	0.005292
1175.251953	2.440406	0.005657
1178.650024	2.438307	0.006015
1182.048584	2.436277	0.006356
1185.447876	2.434312	0.006671
1188.847656	2.432409	0.006952
1192.248047	2.430558	0.00719
1195.649048	2.42875	0.007378
1199.050537	2.426969	0.007508
1202.452881	2.425196	0.007585
1205.855591	2.423421	0.007619
1209.259033	2.421636	0.007618
1212.662964	2.419837	0.007592
1216.067627	2.41802	0.00755
1219.472778	2.416186	0.0075
1222.87854	2.414334	0.007451
1226.284912	2.412466	0.00741
1229.691772	2.410587	0.007386
1233.099365	2.408702	0.007386
1236.507568	2.406823	0.007413
1239.91626	2.404958	0.007464
1243.325562	2.403113	0.007535
1246.735596	2.401291	0.007622
1250.146118	2.399493	0.00772
1253.557251	2.397719	0.007827
1256.968994	2.395971	0.007938
1260.381226	2.394248	0.00805
1263.794189	2.392547	0.008158
1267.207764	2.390867	0.008261
1270.621826	2.389204	0.008354
1274.036499	2.38755	0.008436
1277.451904	2.3859	0.008511
1280.867676	2.384251	0.008582
1284.28418	2.382602	0.008653
1287.701294	2.380951	0.008728
1291.119019	2.379299	0.008811
1294.537354	2.377646	0.008904
1297.956177	2.375994	0.009012
1301.37561	2.374344	0.009138
1304.795654	2.372699	0.009285
1308.216431	2.371063	0.009456
1311.637573	2.369441	0.009653
1315.059448	2.367841	0.009878
1318.481934	2.366269	0.010124
1321.905029	2.364729	0.010389
1325.328613	2.363223	0.010666
1328.752808	2.361751	0.010952
1332.177734	2.360314	0.011242
1335.603149	2.358913	0.011532
1339.029175	2.357546	0.011818
1342.455811	2.356211	0.012096
1345.883057	2.354908	0.012363
1349.310791	2.353632	0.012614
1352.739258	2.352382	0.012845
1356.168213	2.351151	0.013055
1359.5979	2.349932	0.013243
1363.028076	2.348722	0.013411
1366.45874	2.347518	0.013562
1369.890259	2.346318	0.013697
1373.322144	2.345119	0.013819
1376.754761	2.343921	0.013928
1380.187866	2.342722	0.014027
1383.621704	2.341522	0.014118
1387.05603	2.340318	0.014201
1390.490967	2.339113	0.01428
1393.926514	2.337903	0.014354
1397.362671	2.33669	0.014427
1400.799438	2.335474	0.014498
1404.236816	2.334253	0.014571
1407.674683	2.33303	0.014645
1411.113281	2.331803	0.014723
1414.552368	2.330573	0.014806
1417.992065	2.329341	0.014895
1421.432373	2.328107	0.01499
1424.873291	2.326872	0.015094
1428.314819	2.325637	0.015208
1431.756958	2.324402	0.015331
1435.199585	2.323169	0.015467
1438.642944	2.321938	0.015615
1442.086792	2.320712	0.015777
1445.531372	2.319492	0.015954
1448.976318	2.318281	0.016146
1452.422119	2.317082	0.016354
1455.868408	2.315898	0.016576
1459.315186	2.31473	0.016809
1462.762695	2.31358	0.017053
1466.210693	2.312449	0.017304
1469.659424	2.311337	0.017562
1473.108643	2.310245	0.017825
1476.55835	2.309172	0.01809
1480.008911	2.30812	0.018356
1483.459839	2.307087	0.018621
1486.911499	2.306073	0.018885
1490.36377	2.305078	0.019144
1493.81665	2.304101	0.019398
1497.27002	2.303141	0.019646
1500.723999	2.302196	0.019885
