Opt. Const. of SubNc vs. nm,,,,
nm	"n	 Ordinary"	"k	 Ordinary"	"n	 Extra-ordinary"	"k	 Extra-ordinary"
900.000000	2.303216	0.000409	1.766080	0.000107
901.000000	2.301971	0.000404	1.765706	0.000106
902.000000	2.300737	0.000399	1.765334	0.000105
903.000000	2.299514	0.000395	1.764966	0.000104
904.000000	2.298301	0.000391	1.764600	0.000103
905.000000	2.297098	0.000386	1.764237	0.000102
906.000000	2.295905	0.000382	1.763877	0.000101
907.000000	2.294723	0.000378	1.763520	0.000100
908.000000	2.293550	0.000374	1.763166	0.000099
909.000000	2.292387	0.000370	1.762814	0.000098
910.000000	2.291233	0.000366	1.762465	0.000097
911.000000	2.290089	0.000363	1.762118	0.000096
912.000000	2.288954	0.000359	1.761774	0.000095
913.000000	2.287829	0.000355	1.761433	0.000095
914.000000	2.286712	0.000352	1.761094	0.000094
915.000000	2.285605	0.000348	1.760758	0.000093
916.000000	2.284506	0.000345	1.760424	0.000092
917.000000	2.283416	0.000342	1.760093	0.000091
918.000000	2.282335	0.000338	1.759764	0.000090
919.000000	2.281263	0.000335	1.759437	0.000090
920.000000	2.280199	0.000332	1.759113	0.000089
921.000000	2.279143	0.000329	1.758791	0.000088
922.000000	2.278095	0.000326	1.758472	0.000087
923.000000	2.277056	0.000323	1.758155	0.000086
924.000000	2.276025	0.000320	1.757840	0.000086
925.000000	2.275002	0.000317	1.757527	0.000085
926.000000	2.273986	0.000314	1.757216	0.000084
927.000000	2.272978	0.000312	1.756908	0.000083
928.000000	2.271978	0.000309	1.756602	0.000083
929.000000	2.270986	0.000306	1.756298	0.000082
930.000000	2.270001	0.000303	1.755996	0.000081
931.000000	2.269024	0.000301	1.755696	0.000081
932.000000	2.268054	0.000298	1.755399	0.000080
933.000000	2.267091	0.000296	1.755103	0.000079
934.000000	2.266135	0.000293	1.754809	0.000079
935.000000	2.265187	0.000291	1.754517	0.000078
936.000000	2.264245	0.000289	1.754228	0.000077
937.000000	2.263310	0.000286	1.753940	0.000077
938.000000	2.262383	0.000284	1.753654	0.000076
939.000000	2.261462	0.000282	1.753370	0.000075
940.000000	2.260547	0.000279	1.753088	0.000075
941.000000	2.259640	0.000277	1.752808	0.000074
942.000000	2.258739	0.000275	1.752530	0.000074
943.000000	2.257844	0.000273	1.752253	0.000073
944.000000	2.256956	0.000271	1.751979	0.000072
945.000000	2.256074	0.000269	1.751706	0.000072
946.000000	2.255198	0.000266	1.751435	0.000071
947.000000	2.254329	0.000264	1.751166	0.000071
948.000000	2.253466	0.000262	1.750898	0.000070
949.000000	2.252609	0.000260	1.750632	0.000069
950.000000	2.251757	0.000258	1.750368	0.000069
951.000000	2.250912	0.000257	1.750106	0.000068
952.000000	2.250073	0.000255	1.749845	0.000068
953.000000	2.249239	0.000253	1.749586	0.000067
954.000000	2.248411	0.000251	1.749328	0.000067
955.000000	2.247589	0.000249	1.749072	0.000066
956.000000	2.246773	0.000247	1.748818	0.000066
957.000000	2.245962	0.000245	1.748565	0.000065
958.000000	2.245157	0.000244	1.748314	0.000065
959.000000	2.244357	0.000242	1.748065	0.000064
960.000000	2.243562	0.000240	1.747817	0.000064
961.000000	2.242773	0.000239	1.747570	0.000063
962.000000	2.241989	0.000237	1.747325	0.000063
963.000000	2.241211	0.000235	1.747082	0.000062
964.000000	2.240437	0.000234	1.746840	0.000062
965.000000	2.239669	0.000232	1.746599	0.000061
966.000000	2.238906	0.000230	1.746360	0.000061
967.000000	2.238148	0.000229	1.746122	0.000060
968.000000	2.237395	0.000227	1.745886	0.000060
969.000000	2.236647	0.000226	1.745651	0.000060
970.000000	2.235903	0.000224	1.745418	0.000059
971.000000	2.235165	0.000223	1.745186	0.000059
972.000000	2.234431	0.000221	1.744955	0.000058
973.000000	2.233702	0.000220	1.744726	0.000058
974.000000	2.232978	0.000218	1.744498	0.000057
975.000000	2.232259	0.000217	1.744271	0.000057
976.000000	2.231544	0.000215	1.744046	0.000057
977.000000	2.230833	0.000214	1.743822	0.000056
978.000000	2.230127	0.000212	1.743599	0.000056
979.000000	2.229426	0.000211	1.743378	0.000055
980.000000	2.228729	0.000210	1.743158	0.000055
981.000000	2.228036	0.000208	1.742939	0.000055
982.000000	2.227348	0.000207	1.742721	0.000054
983.000000	2.226664	0.000206	1.742505	0.000054
984.000000	2.225985	0.000204	1.742290	0.000053
985.000000	2.225309	0.000203	1.742076	0.000053
986.000000	2.224638	0.000202	1.741863	0.000053
987.000000	2.223971	0.000200	1.741651	0.000052
988.000000	2.223308	0.000199	1.741441	0.000052
989.000000	2.222649	0.000198	1.741232	0.000051
990.000000	2.221994	0.000196	1.741024	0.000051
991.000000	2.221344	0.000195	1.740817	0.000051
992.000000	2.220697	0.000194	1.740611	0.000050
993.000000	2.220054	0.000193	1.740406	0.000050
994.000000	2.219415	0.000192	1.740203	0.000050
995.000000	2.218780	0.000190	1.740000	0.000049
996.000000	2.218148	0.000189	1.739799	0.000049
997.000000	2.217521	0.000188	1.739599	0.000049
998.000000	2.216897	0.000187	1.739400	0.000048
999.000000	2.216277	0.000186	1.739202	0.000048
1000.000000	2.215660	0.000185	1.739005	0.000048
1001.000000	2.215048	0.000183	1.738809	0.000047
1002.000000	2.214439	0.000182	1.738614	0.000047
1003.000000	2.213833	0.000181	1.738420	0.000047
1004.000000	2.213231	0.000180	1.738227	0.000046
1005.000000	2.212633	0.000179	1.738036	0.000046
1006.000000	2.212038	0.000178	1.737845	0.000046
1007.000000	2.211446	0.000177	1.737655	0.000046
1008.000000	2.210858	0.000176	1.737466	0.000045
1009.000000	2.210274	0.000175	1.737278	0.000045
1010.000000	2.209692	0.000174	1.737091	0.000045
1011.000000	2.209114	0.000173	1.736906	0.000044
1012.000000	2.208540	0.000172	1.736721	0.000044
1013.000000	2.207968	0.000170	1.736537	0.000044
1014.000000	2.207401	0.000169	1.736354	0.000043
1015.000000	2.206836	0.000168	1.736172	0.000043
1016.000000	2.206274	0.000167	1.735990	0.000043
1017.000000	2.205716	0.000166	1.735810	0.000043
1018.000000	2.205160	0.000165	1.735631	0.000042
1019.000000	2.204608	0.000165	1.735452	0.000042
1020.000000	2.204059	0.000164	1.735275	0.000042
1021.000000	2.203513	0.000163	1.735098	0.000042
1022.000000	2.202971	0.000162	1.734923	0.000041
1023.000000	2.202430	0.000161	1.734748	0.000041
1024.000000	2.201894	0.000160	1.734574	0.000041
1025.000000	2.201360	0.000159	1.734401	0.000040
1026.000000	2.200829	0.000158	1.734228	0.000040
1027.000000	2.200301	0.000157	1.734057	0.000040
1028.000000	2.199776	0.000156	1.733886	0.000040
1029.000000	2.199254	0.000155	1.733717	0.000039
1030.000000	2.198734	0.000154	1.733548	0.000039
1031.000000	2.198218	0.000153	1.733380	0.000039
1032.000000	2.197704	0.000153	1.733212	0.000039
1033.000000	2.197193	0.000152	1.733046	0.000038
1034.000000	2.196685	0.000151	1.732880	0.000038
1035.000000	2.196179	0.000150	1.732715	0.000038
1036.000000	2.195677	0.000149	1.732551	0.000038
1037.000000	2.195177	0.000148	1.732388	0.000038
1038.000000	2.194679	0.000147	1.732225	0.000037
1039.000000	2.194185	0.000147	1.732064	0.000037
1040.000000	2.193693	0.000146	1.731903	0.000037
1041.000000	2.193203	0.000145	1.731743	0.000037
1042.000000	2.192716	0.000144	1.731583	0.000036
1043.000000	2.192232	0.000143	1.731424	0.000036
1044.000000	2.191751	0.000142	1.731266	0.000036
1045.000000	2.191271	0.000142	1.731109	0.000036
1046.000000	2.190795	0.000141	1.730953	0.000036
1047.000000	2.190320	0.000140	1.730797	0.000035
1048.000000	2.189849	0.000139	1.730642	0.000035
1049.000000	2.189380	0.000138	1.730487	0.000035
1050.000000	2.188913	0.000138	1.730334	0.000035
1051.000000	2.188449	0.000137	1.730181	0.000034
1052.000000	2.187987	0.000136	1.730029	0.000034
1053.000000	2.187527	0.000135	1.729877	0.000034
1054.000000	2.187070	0.000135	1.729726	0.000034
1055.000000	2.186615	0.000134	1.729576	0.000034
1056.000000	2.186162	0.000133	1.729427	0.000033
1057.000000	2.185712	0.000132	1.729278	0.000033
1058.000000	2.185264	0.000132	1.729130	0.000033
1059.000000	2.184819	0.000131	1.728982	0.000033
1060.000000	2.184376	0.000130	1.728836	0.000033
1061.000000	2.183934	0.000130	1.728690	0.000032
1062.000000	2.183496	0.000129	1.728544	0.000032
1063.000000	2.183059	0.000128	1.728399	0.000032
1064.000000	2.182624	0.000127	1.728255	0.000032
1065.000000	2.182192	0.000127	1.728112	0.000032
1066.000000	2.181762	0.000126	1.727969	0.000032
1067.000000	2.181334	0.000125	1.727826	0.000031
1068.000000	2.180908	0.000125	1.727685	0.000031
1069.000000	2.180484	0.000124	1.727544	0.000031
1070.000000	2.180063	0.000123	1.727403	0.000031
1071.000000	2.179643	0.000123	1.727263	0.000031
1072.000000	2.179225	0.000122	1.727124	0.000030
1073.000000	2.178810	0.000121	1.726985	0.000030
1074.000000	2.178397	0.000121	1.726847	0.000030
1075.000000	2.177985	0.000120	1.726710	0.000030
1076.000000	2.177576	0.000119	1.726573	0.000030
1077.000000	2.177169	0.000119	1.726437	0.000030
1078.000000	2.176763	0.000118	1.726301	0.000029
1079.000000	2.176360	0.000118	1.726166	0.000029
1080.000000	2.175958	0.000117	1.726032	0.000029
1081.000000	2.175559	0.000116	1.725898	0.000029
1082.000000	2.175161	0.000116	1.725764	0.000029
1083.000000	2.174766	0.000115	1.725631	0.000029
1084.000000	2.174372	0.000115	1.725499	0.000028
1085.000000	2.173980	0.000114	1.725367	0.000028
1086.000000	2.173590	0.000113	1.725236	0.000028
1087.000000	2.173202	0.000113	1.725106	0.000028
1088.000000	2.172816	0.000112	1.724975	0.000028
1089.000000	2.172431	0.000112	1.724846	0.000028
1090.000000	2.172049	0.000111	1.724717	0.000028
1091.000000	2.171668	0.000110	1.724588	0.000027
1092.000000	2.171289	0.000110	1.724460	0.000027
1093.000000	2.170912	0.000109	1.724333	0.000027
1094.000000	2.170536	0.000109	1.724206	0.000027
1095.000000	2.170162	0.000108	1.724080	0.000027
1096.000000	2.169791	0.000108	1.723954	0.000027
1097.000000	2.169420	0.000107	1.723828	0.000026
1098.000000	2.169052	0.000106	1.723703	0.000026
1099.000000	2.168685	0.000106	1.723579	0.000026
1100.000000	2.168320	0.000105	1.723455	0.000026
1101.000000	2.167957	0.000105	1.723332	0.000026
1102.000000	2.167595	0.000104	1.723209	0.000026
1103.000000	2.167235	0.000104	1.723087	0.000026
1104.000000	2.166877	0.000103	1.722965	0.000025
1105.000000	2.166520	0.000103	1.722843	0.000025
1106.000000	2.166165	0.000102	1.722722	0.000025
1107.000000	2.165811	0.000102	1.722602	0.000025
1108.000000	2.165459	0.000101	1.722482	0.000025
1109.000000	2.165109	0.000101	1.722362	0.000025
1110.000000	2.164761	0.000100	1.722243	0.000025
1111.000000	2.164413	0.000100	1.722125	0.000025
1112.000000	2.164068	0.000099	1.722007	0.000024
1113.000000	2.163724	0.000099	1.721889	0.000024
1114.000000	2.163382	0.000098	1.721772	0.000024
1115.000000	2.163041	0.000098	1.721655	0.000024
1116.000000	2.162702	0.000097	1.721539	0.000024
1117.000000	2.162364	0.000097	1.721423	0.000024
1118.000000	2.162028	0.000096	1.721307	0.000024
1119.000000	2.161693	0.000096	1.721192	0.000024
1120.000000	2.161360	0.000095	1.721078	0.000023
1121.000000	2.161028	0.000095	1.720964	0.000023
1122.000000	2.160697	0.000094	1.720850	0.000023
1123.000000	2.160369	0.000094	1.720737	0.000023
1124.000000	2.160041	0.000093	1.720624	0.000023
1125.000000	2.159715	0.000093	1.720512	0.000023
1126.000000	2.159391	0.000092	1.720400	0.000023
1127.000000	2.159068	0.000092	1.720288	0.000023
1128.000000	2.158746	0.000091	1.720177	0.000022
1129.000000	2.158426	0.000091	1.720066	0.000022
1130.000000	2.158107	0.000091	1.719956	0.000022
1131.000000	2.157789	0.000090	1.719846	0.000022
1132.000000	2.157474	0.000090	1.719737	0.000022
1133.000000	2.157159	0.000089	1.719628	0.000022
1134.000000	2.156845	0.000089	1.719519	0.000022
1135.000000	2.156533	0.000088	1.719411	0.000022
1136.000000	2.156223	0.000088	1.719303	0.000022
1137.000000	2.155914	0.000087	1.719195	0.000021
1138.000000	2.155606	0.000087	1.719088	0.000021
1139.000000	2.155299	0.000087	1.718982	0.000021
1140.000000	2.154994	0.000086	1.718875	0.000021
1141.000000	2.154690	0.000086	1.718769	0.000021
1142.000000	2.154387	0.000085	1.718664	0.000021
1143.000000	2.154086	0.000085	1.718559	0.000021
1144.000000	2.153785	0.000085	1.718454	0.000021
1145.000000	2.153487	0.000084	1.718349	0.000021
1146.000000	2.153189	0.000084	1.718245	0.000020
1147.000000	2.152893	0.000083	1.718142	0.000020
1148.000000	2.152598	0.000083	1.718038	0.000020
1149.000000	2.152304	0.000083	1.717936	0.000020
1150.000000	2.152011	0.000082	1.717833	0.000020
1151.000000	2.151720	0.000082	1.717731	0.000020
1152.000000	2.151430	0.000081	1.717629	0.000020
1153.000000	2.151141	0.000081	1.717527	0.000020
1154.000000	2.150853	0.000081	1.717426	0.000020
1155.000000	2.150567	0.000080	1.717326	0.000020
1156.000000	2.150281	0.000080	1.717225	0.000019
1157.000000	2.149997	0.000079	1.717125	0.000019
1158.000000	2.149714	0.000079	1.717025	0.000019
1159.000000	2.149433	0.000079	1.716926	0.000019
1160.000000	2.149152	0.000078	1.716827	0.000019
1161.000000	2.148873	0.000078	1.716728	0.000019
1162.000000	2.148594	0.000078	1.716630	0.000019
1163.000000	2.148317	0.000077	1.716532	0.000019
1164.000000	2.148041	0.000077	1.716434	0.000019
1165.000000	2.147766	0.000076	1.716337	0.000019
1166.000000	2.147493	0.000076	1.716240	0.000019
1167.000000	2.147220	0.000076	1.716143	0.000018
1168.000000	2.146949	0.000075	1.716047	0.000018
1169.000000	2.146678	0.000075	1.715951	0.000018
1170.000000	2.146409	0.000075	1.715855	0.000018
1171.000000	2.146141	0.000074	1.715760	0.000018
1172.000000	2.145874	0.000074	1.715665	0.000018
1173.000000	2.145608	0.000074	1.715570	0.000018
1174.000000	2.145343	0.000073	1.715476	0.000018
1175.000000	2.145079	0.000073	1.715382	0.000018
1176.000000	2.144816	0.000073	1.715288	0.000018
1177.000000	2.144554	0.000072	1.715194	0.000018
1178.000000	2.144294	0.000072	1.715101	0.000018
1179.000000	2.144034	0.000072	1.715008	0.000017
1180.000000	2.143775	0.000071	1.714916	0.000017
1181.000000	2.143518	0.000071	1.714823	0.000017
1182.000000	2.143261	0.000071	1.714731	0.000017
1183.000000	2.143006	0.000070	1.714640	0.000017
1184.000000	2.142751	0.000070	1.714548	0.000017
1185.000000	2.142498	0.000070	1.714457	0.000017
1186.000000	2.142245	0.000069	1.714367	0.000017
1187.000000	2.141994	0.000069	1.714276	0.000017
1188.000000	2.141743	0.000069	1.714186	0.000017
1189.000000	2.141494	0.000068	1.714096	0.000017
1190.000000	2.141245	0.000068	1.714007	0.000017
1191.000000	2.140997	0.000068	1.713917	0.000016
1192.000000	2.140751	0.000068	1.713828	0.000016
1193.000000	2.140505	0.000067	1.713740	0.000016
1194.000000	2.140261	0.000067	1.713651	0.000016
1195.000000	2.140017	0.000067	1.713563	0.000016
1196.000000	2.139774	0.000066	1.713475	0.000016
1197.000000	2.139532	0.000066	1.713387	0.000016
1198.000000	2.139292	0.000066	1.713300	0.000016
1199.000000	2.139052	0.000065	1.713213	0.000016
1200.000000	2.138813	0.000065	1.713126	0.000016
1201.000000	2.138575	0.000065	1.713040	0.000016
1202.000000	2.138337	0.000065	1.712954	0.000016
1203.000000	2.138101	0.000064	1.712868	0.000016
1204.000000	2.137866	0.000064	1.712782	0.000016
1205.000000	2.137631	0.000064	1.712697	0.000015
1206.000000	2.137398	0.000063	1.712611	0.000015
1207.000000	2.137165	0.000063	1.712527	0.000015
1208.000000	2.136934	0.000063	1.712442	0.000015
1209.000000	2.136703	0.000063	1.712358	0.000015
1210.000000	2.136473	0.000062	1.712273	0.000015
1211.000000	2.136244	0.000062	1.712190	0.000015
1212.000000	2.136015	0.000062	1.712106	0.000015
1213.000000	2.135788	0.000061	1.712023	0.000015
1214.000000	2.135561	0.000061	1.711940	0.000015
1215.000000	2.135336	0.000061	1.711857	0.000015
1216.000000	2.135111	0.000061	1.711774	0.000015
1217.000000	2.134887	0.000060	1.711692	0.000015
1218.000000	2.134664	0.000060	1.711610	0.000015
1219.000000	2.134442	0.000060	1.711528	0.000014
1220.000000	2.134220	0.000060	1.711446	0.000014
1221.000000	2.134000	0.000059	1.711365	0.000014
1222.000000	2.133780	0.000059	1.711284	0.000014
1223.000000	2.133561	0.000059	1.711203	0.000014
1224.000000	2.133343	0.000059	1.711122	0.000014
1225.000000	2.133126	0.000058	1.711042	0.000014
1226.000000	2.132909	0.000058	1.710962	0.000014
1227.000000	2.132694	0.000058	1.710882	0.000014
1228.000000	2.132479	0.000058	1.710802	0.000014
1229.000000	2.132265	0.000057	1.710723	0.000014
1230.000000	2.132051	0.000057	1.710644	0.000014
1231.000000	2.131839	0.000057	1.710565	0.000014
1232.000000	2.131627	0.000057	1.710486	0.000014
1233.000000	2.131416	0.000056	1.710407	0.000014
1234.000000	2.131206	0.000056	1.710329	0.000014
1235.000000	2.130997	0.000056	1.710251	0.000014
1236.000000	2.130788	0.000056	1.710173	0.000013
1237.000000	2.130580	0.000055	1.710096	0.000013
1238.000000	2.130373	0.000055	1.710019	0.000013
1239.000000	2.130167	0.000055	1.709941	0.000013
1240.000000	2.129961	0.000055	1.709864	0.000013
1241.000000	2.129756	0.000054	1.709788	0.000013
1242.000000	2.129552	0.000054	1.709711	0.000013
1243.000000	2.129349	0.000054	1.709635	0.000013
1244.000000	2.129147	0.000054	1.709559	0.000013
1245.000000	2.128945	0.000054	1.709483	0.000013
1246.000000	2.128744	0.000053	1.709407	0.000013
1247.000000	2.128543	0.000053	1.709332	0.000013
1248.000000	2.128343	0.000053	1.709257	0.000013
1249.000000	2.128145	0.000053	1.709182	0.000013
1250.000000	2.127946	0.000052	1.709107	0.000013
1251.000000	2.127749	0.000052	1.709033	0.000013
1252.000000	2.127552	0.000052	1.708958	0.000013
1253.000000	2.127356	0.000052	1.708884	0.000012
1254.000000	2.127160	0.000052	1.708810	0.000012
1255.000000	2.126966	0.000051	1.708737	0.000012
1256.000000	2.126772	0.000051	1.708663	0.000012
1257.000000	2.126578	0.000051	1.708590	0.000012
1258.000000	2.126386	0.000051	1.708517	0.000012
1259.000000	2.126194	0.000050	1.708444	0.000012
1260.000000	2.126003	0.000050	1.708371	0.000012
1261.000000	2.125812	0.000050	1.708298	0.000012
1262.000000	2.125622	0.000050	1.708226	0.000012
1263.000000	2.125433	0.000050	1.708154	0.000012
1264.000000	2.125244	0.000049	1.708082	0.000012
1265.000000	2.125057	0.000049	1.708010	0.000012
1266.000000	2.124869	0.000049	1.707939	0.000012
1267.000000	2.124683	0.000049	1.707868	0.000012
1268.000000	2.124497	0.000049	1.707796	0.000012
1269.000000	2.124311	0.000048	1.707725	0.000012
1270.000000	2.124127	0.000048	1.707655	0.000012
1271.000000	2.123943	0.000048	1.707584	0.000012
1272.000000	2.123760	0.000048	1.707514	0.000012
1273.000000	2.123577	0.000048	1.707444	0.000011
1274.000000	2.123395	0.000047	1.707373	0.000011
1275.000000	2.123213	0.000047	1.707304	0.000011
1276.000000	2.123033	0.000047	1.707234	0.000011
1277.000000	2.122852	0.000047	1.707165	0.000011
1278.000000	2.122673	0.000047	1.707095	0.000011
1279.000000	2.122494	0.000047	1.707026	0.000011
1280.000000	2.122316	0.000046	1.706957	0.000011
1281.000000	2.122138	0.000046	1.706889	0.000011
1282.000000	2.121961	0.000046	1.706820	0.000011
1283.000000	2.121784	0.000046	1.706752	0.000011
1284.000000	2.121609	0.000046	1.706684	0.000011
1285.000000	2.121433	0.000045	1.706616	0.000011
1286.000000	2.121259	0.000045	1.706548	0.000011
1287.000000	2.121085	0.000045	1.706480	0.000011
1288.000000	2.120911	0.000045	1.706413	0.000011
1289.000000	2.120739	0.000045	1.706345	0.000011
1290.000000	2.120566	0.000045	1.706278	0.000011
1291.000000	2.120395	0.000044	1.706211	0.000011
1292.000000	2.120224	0.000044	1.706145	0.000011
1293.000000	2.120053	0.000044	1.706078	0.000011
1294.000000	2.119883	0.000044	1.706012	0.000011
1295.000000	2.119714	0.000044	1.705945	0.000011
1296.000000	2.119545	0.000043	1.705879	0.000010
1297.000000	2.119377	0.000043	1.705813	0.000010
1298.000000	2.119209	0.000043	1.705747	0.000010
1299.000000	2.119042	0.000043	1.705682	0.000010
1300.000000	2.118876	0.000043	1.705616	0.000010
1301.000000	2.118710	0.000043	1.705551	0.000010
1302.000000	2.118545	0.000042	1.705486	0.000010
1303.000000	2.118380	0.000042	1.705421	0.000010
1304.000000	2.118215	0.000042	1.705356	0.000010
1305.000000	2.118052	0.000042	1.705292	0.000010
1306.000000	2.117889	0.000042	1.705227	0.000010
1307.000000	2.117726	0.000042	1.705163	0.000010
1308.000000	2.117564	0.000041	1.705099	0.000010
1309.000000	2.117402	0.000041	1.705035	0.000010
1310.000000	2.117241	0.000041	1.704971	0.000010
1311.000000	2.117081	0.000041	1.704907	0.000010
1312.000000	2.116921	0.000041	1.704844	0.000010
1313.000000	2.116762	0.000041	1.704780	0.000010
1314.000000	2.116603	0.000041	1.704717	0.000010
1315.000000	2.116445	0.000040	1.704654	0.000010
1316.000000	2.116287	0.000040	1.704591	0.000010
1317.000000	2.116129	0.000040	1.704529	0.000010
1318.000000	2.115973	0.000040	1.704466	0.000010
1319.000000	2.115817	0.000040	1.704404	0.000010
1320.000000	2.115661	0.000040	1.704341	0.000010
1321.000000	2.115506	0.000039	1.704279	0.000009
1322.000000	2.115351	0.000039	1.704217	0.000009
1323.000000	2.115197	0.000039	1.704155	0.000009
1324.000000	2.115043	0.000039	1.704094	0.000009
1325.000000	2.114890	0.000039	1.704032	0.000009
1326.000000	2.114737	0.000039	1.703971	0.000009
1327.000000	2.114585	0.000039	1.703910	0.000009
1328.000000	2.114433	0.000038	1.703848	0.000009
1329.000000	2.114282	0.000038	1.703787	0.000009
1330.000000	2.114131	0.000038	1.703727	0.000009
1331.000000	2.113981	0.000038	1.703666	0.000009
1332.000000	2.113832	0.000038	1.703605	0.000009
1333.000000	2.113682	0.000038	1.703545	0.000009
1334.000000	2.113534	0.000038	1.703485	0.000009
1335.000000	2.113385	0.000037	1.703425	0.000009
1336.000000	2.113238	0.000037	1.703365	0.000009
1337.000000	2.113090	0.000037	1.703305	0.000009
1338.000000	2.112944	0.000037	1.703245	0.000009
1339.000000	2.112797	0.000037	1.703186	0.000009
1340.000000	2.112651	0.000037	1.703126	0.000009
1341.000000	2.112506	0.000037	1.703067	0.000009
1342.000000	2.112361	0.000036	1.703008	0.000009
1343.000000	2.112216	0.000036	1.702949	0.000009
1344.000000	2.112072	0.000036	1.702890	0.000009
1345.000000	2.111929	0.000036	1.702831	0.000009
1346.000000	2.111786	0.000036	1.702773	0.000009
1347.000000	2.111643	0.000036	1.702714	0.000009
1348.000000	2.111501	0.000036	1.702656	0.000009
1349.000000	2.111359	0.000035	1.702598	0.000009
1350.000000	2.111218	0.000035	1.702540	0.000008
1351.000000	2.111077	0.000035	1.702482	0.000008
1352.000000	2.110937	0.000035	1.702424	0.000008
1353.000000	2.110797	0.000035	1.702366	0.000008
1354.000000	2.110658	0.000035	1.702309	0.000008
1355.000000	2.110519	0.000035	1.702251	0.000008
1356.000000	2.110380	0.000035	1.702194	0.000008
1357.000000	2.110242	0.000034	1.702137	0.000008
1358.000000	2.110104	0.000034	1.702080	0.000008
1359.000000	2.109967	0.000034	1.702023	0.000008
1360.000000	2.109830	0.000034	1.701966	0.000008
1361.000000	2.109694	0.000034	1.701909	0.000008
1362.000000	2.109558	0.000034	1.701853	0.000008
1363.000000	2.109422	0.000034	1.701796	0.000008
1364.000000	2.109287	0.000034	1.701740	0.000008
1365.000000	2.109152	0.000033	1.701684	0.000008
1366.000000	2.109018	0.000033	1.701628	0.000008
1367.000000	2.108884	0.000033	1.701572	0.000008
1368.000000	2.108751	0.000033	1.701516	0.000008
1369.000000	2.108618	0.000033	1.701461	0.000008
1370.000000	2.108485	0.000033	1.701405	0.000008
1371.000000	2.108353	0.000033	1.701350	0.000008
1372.000000	2.108221	0.000033	1.701294	0.000008
1373.000000	2.108090	0.000033	1.701239	0.000008
1374.000000	2.107959	0.000032	1.701184	0.000008
1375.000000	2.107828	0.000032	1.701129	0.000008
1376.000000	2.107698	0.000032	1.701074	0.000008
1377.000000	2.107569	0.000032	1.701019	0.000008
1378.000000	2.107439	0.000032	1.700965	0.000008
1379.000000	2.107310	0.000032	1.700910	0.000008
1380.000000	2.107182	0.000032	1.700856	0.000008
1381.000000	2.107054	0.000032	1.700802	0.000008
1382.000000	2.106926	0.000032	1.700748	0.000008
1383.000000	2.106799	0.000031	1.700694	0.000008
1384.000000	2.106672	0.000031	1.700640	0.000007
1385.000000	2.106545	0.000031	1.700586	0.000007
1386.000000	2.106419	0.000031	1.700532	0.000007
1387.000000	2.106293	0.000031	1.700479	0.000007
1388.000000	2.106168	0.000031	1.700425	0.000007
1389.000000	2.106043	0.000031	1.700372	0.000007
1390.000000	2.105918	0.000031	1.700318	0.000007
1391.000000	2.105794	0.000031	1.700265	0.000007
1392.000000	2.105670	0.000030	1.700212	0.000007
1393.000000	2.105546	0.000030	1.700159	0.000007
1394.000000	2.105423	0.000030	1.700107	0.000007
1395.000000	2.105301	0.000030	1.700054	0.000007
1396.000000	2.105178	0.000030	1.700001	0.000007
1397.000000	2.105056	0.000030	1.699949	0.000007
1398.000000	2.104935	0.000030	1.699896	0.000007
1399.000000	2.104814	0.000030	1.699844	0.000007
1400.000000	2.104693	0.000030	1.699792	0.000007
1401.000000	2.104572	0.000029	1.699740	0.000007
1402.000000	2.104452	0.000029	1.699688	0.000007
1403.000000	2.104332	0.000029	1.699636	0.000007
1404.000000	2.104213	0.000029	1.699584	0.000007
1405.000000	2.104094	0.000029	1.699533	0.000007
1406.000000	2.103975	0.000029	1.699481	0.000007
1407.000000	2.103857	0.000029	1.699430	0.000007
1408.000000	2.103739	0.000029	1.699378	0.000007
1409.000000	2.103621	0.000029	1.699327	0.000007
1410.000000	2.103504	0.000029	1.699276	0.000007
1411.000000	2.103387	0.000028	1.699225	0.000007
1412.000000	2.103270	0.000028	1.699174	0.000007
1413.000000	2.103154	0.000028	1.699123	0.000007
1414.000000	2.103038	0.000028	1.699073	0.000007
1415.000000	2.102923	0.000028	1.699022	0.000007
1416.000000	2.102808	0.000028	1.698971	0.000007
1417.000000	2.102693	0.000028	1.698921	0.000007
1418.000000	2.102578	0.000028	1.698871	0.000007
1419.000000	2.102464	0.000028	1.698820	0.000007
1420.000000	2.102350	0.000028	1.698770	0.000007
1421.000000	2.102237	0.000028	1.698720	0.000007
1422.000000	2.102124	0.000027	1.698670	0.000007
1423.000000	2.102011	0.000027	1.698620	0.000007
1424.000000	2.101898	0.000027	1.698571	0.000007
1425.000000	2.101786	0.000027	1.698521	0.000007
1426.000000	2.101675	0.000027	1.698472	0.000006
1427.000000	2.101563	0.000027	1.698422	0.000006
1428.000000	2.101452	0.000027	1.698373	0.000006
1429.000000	2.101341	0.000027	1.698323	0.000006
1430.000000	2.101231	0.000027	1.698274	0.000006
1431.000000	2.101120	0.000027	1.698225	0.000006
1432.000000	2.101011	0.000027	1.698176	0.000006
1433.000000	2.100901	0.000026	1.698127	0.000006
1434.000000	2.100792	0.000026	1.698078	0.000006
1435.000000	2.100683	0.000026	1.698030	0.000006
1436.000000	2.100575	0.000026	1.697981	0.000006
1437.000000	2.100466	0.000026	1.697933	0.000006
1438.000000	2.100359	0.000026	1.697884	0.000006
