Opt. Const. of TPTAS-T vs. nm		
nm	n	k
425.5	2.8544399	1.1673923
425.75	2.8647282	1.16812
426.0	2.8750165	1.1688477
426.25	2.886095	1.1690571
426.5	2.8971735	1.1692665
426.75	2.9082521	1.1694759
427.0	2.9193306	1.1696854
427.25	2.9311796	1.16913
427.5	2.9430287	1.1685747
427.75	2.9548777	1.1680194
428.0	2.9667268	1.167464
428.25	2.9792643	1.1659028
428.5	2.9918019	1.1643416
428.75	3.0043394	1.1627803
429.0	3.0168769	1.1612191
429.25	3.0299547	1.1584195
429.5	3.0430325	1.1556199
429.75	3.0561103	1.1528203
430.0	3.0691881	1.1500207
430.25	3.082572	1.1457576
430.5	3.095956	1.1414945
430.75	3.1093399	1.1372314
431.0	3.1227238	1.1329683
431.25	3.1360166	1.1271169
431.5	3.1493094	1.1212655
431.75	3.1626022	1.1154141
432.0	3.175895	1.1095628
432.25	3.188748	1.1022486
432.5	3.201601	1.0949344
432.75	3.2144541	1.0876202
433.0	3.2273071	1.0803061
433.25	3.2395135	1.071693
433.5	3.2517198	1.06308
433.75	3.2639262	1.0544669
434.0	3.2761326	1.0458539
434.25	3.28755	1.0361016
434.5	3.2989674	1.0263494
434.75	3.3103848	1.0165971
435.0	3.3218021	1.0068449
435.25	3.332333	0.99610732
435.5	3.3428638	0.98536977
435.75	3.3533946	0.97463222
436.0	3.3639255	0.96389467
436.25	3.3735076	0.95232175
436.5	3.3830897	0.94074884
436.75	3.3926718	0.92917593
437.0	3.4022539	0.91760302
437.25	3.4108724	0.90533793
437.5	3.4194909	0.89307284
437.75	3.4281095	0.88080776
438.0	3.436728	0.86854267
438.25	3.444419	0.85566169
438.5	3.4521099	0.84278071
438.75	3.4598009	0.82989973
439.0	3.4674919	0.81701875
439.25	3.4742448	0.80353959
439.5	3.4809977	0.79006043
439.75	3.4877506	0.77658127
440.0	3.4945035	0.76310211
440.25	3.5002727	0.7490389
440.5	3.5060419	0.7349757
440.75	3.5118111	0.72091249
441.0	3.5175803	0.70684928
441.25	3.5222933	0.69221482
441.5	3.5270064	0.67758036
441.75	3.5317194	0.6629459
442.0	3.5364325	0.64831144
442.25	3.5399888	0.63312031
442.5	3.543545	0.61792919
442.75	3.5471013	0.60273807
443.0	3.5506575	0.58754694
443.25	3.5529109	0.57181092
443.5	3.5551643	0.55607489
443.75	3.5574178	0.54033886
444.0	3.5596712	0.52460283
444.25	3.5603577	0.50835978
444.5	3.5610443	0.49211673
444.75	3.5617309	0.47587369
445.0	3.5624175	0.45963064
445.25	3.5611959	0.44317681
445.5	3.5599742	0.42672299
445.75	3.5587525	0.41026916
446.0	3.5575309	0.39381534
446.25	3.5542773	0.37759517
446.5	3.5510237	0.361375
446.75	3.5477701	0.34515484
447.0	3.5445166	0.32893467
447.25	3.5392484	0.31337949
447.5	3.5339803	0.29782431
447.75	3.5287121	0.28226913
448.0	3.5234439	0.26671395
448.25	3.5162793	0.25224493
448.5	3.5091146	0.23777591
448.75	3.50195	0.22330689
449.0	3.4947853	0.20883787
449.25	3.4859376	0.19586472
449.5	3.4770899	0.18289158
449.75	3.4682422	0.16991843
450.0	3.4593945	0.15694529
450.25	3.4491974	0.14586486
450.5	3.4390002	0.13478442
450.75	3.4288031	0.12370399
451.0	3.418606	0.11262356
451.25	3.4076166	0.10379256
451.5	3.3966271	0.094961572
451.75	3.3856376	0.08613058
452.0	3.3746481	0.077299587
452.25	3.3636223	0.070665956
452.5	3.3525965	0.064032326
452.75	3.3415707	0.057398695
453.0	3.3305449	0.050765064
453.25	3.3199446	0.045993582
453.5	3.3093443	0.041222101
453.75	3.298744	0.03645062
454.0	3.2881436	0.031679139
454.25	3.2782409	0.028434717
454.5	3.2683381	0.025190296
454.75	3.2584353	0.021945874
455.0	3.2485325	0.018701453
455.25	3.2394982	0.016659005
455.5	3.2304639	0.014616556
455.75	3.2214295	0.012574108
456.0	3.2123952	0.01053166
456.25	3.2043167	0.0093735168
456.5	3.1962382	0.0082153734
456.75	3.1881596	0.00705723
457.0	3.1800811	0.0058990866
457.25	3.1729716	0.0053181719
457.5	3.1658621	0.0047372573
457.75	3.1587526	0.0041563426
458.0	3.151643	0.0035754279
458.25	3.1454216	0.0032739394
458.5	3.1392002	0.0029724508
458.75	3.1329788	0.0026709622
459.0	3.1267574	0.0023694737
459.25	3.1212096	0.0021541686
459.5	3.1156619	0.0019388634
459.75	3.1101141	0.0017235583
460.0	3.1045663	0.0015082532
460.25	3.09953	0.0013533558
460.5	3.0944937	0.0011984584
460.75	3.0894575	0.001043561
461.0	3.0844212	0.00088866358
461.25	3.0798091	0.00078381415
461.5	3.075197	0.00067896472
461.75	3.0705849	0.00057411529
462.0	3.0659728	0.00046926585
462.25	3.0617239	0.00040433335
462.5	3.057475	0.00033940084
462.75	3.0532261	0.00027446833
463.0	3.0489771	0.00020953582
463.25	3.0450464	0.00017456811
463.5	3.0411156	0.00013960039
463.75	3.0371849	0.00010463267
464.0	3.0332541	6.9664951e-05
464.25	3.0296029	5.4854858e-05
464.5	3.0259517	4.0044757e-05
464.75	3.0223005	2.5234656e-05
465.0	3.0186493	1.0424556e-05
465.25	3.0152469	7.8184173e-06
465.5	3.0118445	5.2122782e-06
465.75	3.0084421	2.6061391e-06
466.0	3.0050397	0.0
466.25	3.0018568	0.0
466.5	2.9986739	0.0
466.75	2.995491	0.0
467.0	2.9923081	0.0
467.25	2.9893169	0.0
467.5	2.9863256	0.0
467.75	2.9833344	0.0
468.0	2.9803431	0.0
468.25	2.9775205	0.0
468.5	2.9746979	0.0
468.75	2.9718754	0.0
469.0	2.9690528	0.0
469.25	2.9663836	0.0
469.5	2.9637144	0.0
469.75	2.9610451	0.0
470.0	2.9583759	0.0
470.25	2.9558445	0.0
470.5	2.9533131	0.0
470.75	2.9507817	0.0
471.0	2.9482503	0.0
471.25	2.945845	0.0
471.5	2.9434397	0.0
471.75	2.9410344	0.0
472.0	2.9386292	0.0
472.25	2.9363381	0.0
472.5	2.9340471	0.0
472.75	2.9317561	0.0
473.0	2.9294651	0.0
473.25	2.9272793	0.0
473.5	2.9250935	0.0
473.75	2.9229078	0.0
474.0	2.920722	0.0
474.25	2.9186326	0.0
474.5	2.9165431	0.0
474.75	2.9144537	0.0
475.0	2.9123642	0.0
475.25	2.9103655	0.0
475.5	2.9083668	0.0
475.75	2.9063681	0.0
476.0	2.9043694	0.0
476.25	2.9024534	0.0
476.5	2.9005374	0.0
476.75	2.8986214	0.0
477.0	2.8967054	0.0
477.25	2.8948676	0.0
477.5	2.8930298	0.0
477.75	2.891192	0.0
478.0	2.8893542	0.0
478.25	2.8875874	0.0
478.5	2.8858206	0.0
478.75	2.8840538	0.0
479.0	2.882287	0.0
479.25	2.8805886	0.0
479.5	2.8788902	0.0
479.75	2.8771917	0.0
480.0	2.8754933	0.0
480.25	2.873857	0.0
480.5	2.8722208	0.0
480.75	2.8705845	0.0
481.0	2.8689482	0.0
481.25	2.8673722	0.0
481.5	2.8657961	0.0
481.75	2.86422	0.0
482.0	2.862644	0.0
482.25	2.8611228	0.0
482.5	2.8596017	0.0
482.75	2.8580806	0.0
483.0	2.8565595	0.0
483.25	2.8550908	0.0
483.5	2.8536221	0.0
483.75	2.8521534	0.0
484.0	2.8506846	0.0
484.25	2.8492653	0.0
484.5	2.847846	0.0
484.75	2.8464267	0.0
485.0	2.8450074	0.0
485.25	2.8436343	0.0
485.5	2.8422612	0.0
