Opt. Const. of SiO2 vs. nm,,
nm,n,k
745.550903,1.452293,0.00055
747.135498,1.452261,0.000548
748.719971,1.452229,0.000546
750.304443,1.452197,0.000544
751.888794,1.452166,0.000542
753.473145,1.452134,0.000541
755.057373,1.452103,0.000539
756.641602,1.452072,0.000537
758.225708,1.452041,0.000535
759.809814,1.452011,0.000534
761.39386,1.45198,0.000532
762.977783,1.45195,0.00053
764.561646,1.45192,0.000529
766.145508,1.45189,0.000527
767.729309,1.451861,0.000525
769.313049,1.451831,0.000524
770.896667,1.451802,0.000522
772.480225,1.451773,0.00052
774.063782,1.451744,0.000519
775.647217,1.451715,0.000517
777.230591,1.451686,0.000516
778.813904,1.451658,0.000514
780.397156,1.45163,0.000513
781.980347,1.451602,0.000511
783.563538,1.451574,0.000509
785.146606,1.451546,0.000508
786.729553,1.451519,0.000506
788.3125,1.451491,0.000505
789.895325,1.451464,0.000503
791.478149,1.451437,0.000502
793.060852,1.45141,0.0005
794.643433,1.451383,0.000499
796.226074,1.451357,0.000497
797.808533,1.45133,0.000496
799.390991,1.451304,0.000495
800.973328,1.451278,0.000493
802.555664,1.451252,0.000492
804.137817,1.451226,0.00049
805.720032,1.451201,0.000489
807.302124,1.451175,0.000488
808.884094,1.45115,0.000486
810.466003,1.451125,0.000485
812.047852,1.4511,0.000483
813.629639,1.451075,0.000482
815.211304,1.45105,0.000481
816.792969,1.451025,0.000479
818.374512,1.451001,0.000478
819.955933,1.450977,0.000477
821.537415,1.450953,0.000475
823.118774,1.450928,0.000474
824.700012,1.450905,0.000473
826.281128,1.450881,0.000472
827.862183,1.450857,0.00047
829.443237,1.450834,0.000469
831.024109,1.45081,0.000468
832.60498,1.450787,0.000467
834.18573,1.450764,0.000465
835.766418,1.450741,0.000464
837.347046,1.450718,0.000463
838.927612,1.450696,0.000462
840.507996,1.450673,0.00046
842.088379,1.450651,0.000459
843.66864,1.450628,0.000458
845.24884,1.450606,0.000457
846.828979,1.450584,0.000456
848.408997,1.450562,0.000455
849.988953,1.450541,0.000453
851.568848,1.450519,0.000452
853.148621,1.450497,0.000451
854.728333,1.450476,0.00045
856.307922,1.450454,0.000449
857.88739,1.450433,0.000448
859.466797,1.450412,0.000447
861.046204,1.450391,0.000445
862.625488,1.45037,0.000444
864.20459,1.45035,0.000443
865.783691,1.450329,0.000442
867.362671,1.450309,0.000441
868.941589,1.450288,0.00044
870.520386,1.450268,0.000439
872.099121,1.450248,0.000438
873.677734,1.450228,0.000437
875.256226,1.450208,0.000436
876.834778,1.450188,0.000435
878.413086,1.450168,0.000434
879.991394,1.450149,0.000433
881.569519,1.450129,0.000432
883.147644,1.45011,0.000431
884.725586,1.45009,0.00043
886.303528,1.450071,0.000429
887.881348,1.450052,0.000428
889.458984,1.450033,0.000427
891.036621,1.450014,0.000426
892.614136,1.449995,0.000425
894.191589,1.449977,0.000424
895.76886,1.449958,0.000423
897.346069,1.44994,0.000422
898.923218,1.449921,0.000421
900.500305,1.449903,0.00042
902.077271,1.449885,0.000419
903.653992,1.449867,0.000418
905.230774,1.449849,0.000417
906.807434,1.449831,0.000416
908.383972,1.449813,0.000415
909.960327,1.449795,0.000414
911.536743,1.449778,0.000413
913.112976,1.44976,0.000412
914.689087,1.449743,0.000411
916.265137,1.449725,0.00041
917.841003,1.449708,0.00041
919.41687,1.449691,0.000409
920.992554,1.449674,0.000408
922.568237,1.449657,0.000407
924.143738,1.44964,0.000406
925.719116,1.449623,0.000405
927.294556,1.449606,0.000404
928.869751,1.44959,0.000403
930.444824,1.449573,0.000403
932.019836,1.449557,0.000402
933.594604,1.44954,0.000401
935.169434,1.449524,0.0004
936.744141,1.449508,0.000399
938.318726,1.449492,0.000398
939.893188,1.449475,0.000397
941.467468,1.449459,0.000397
943.041809,1.449444,0.000396
944.615906,1.449428,0.000395
946.189941,1.449412,0.000394
947.763855,1.449396,0.000393
949.337585,1.449381,0.000393
950.911316,1.449365,0.000392
952.484985,1.44935,0.000391
954.058411,1.449335,0.00039
955.631714,1.449319,0.000389
957.204956,1.449304,0.000389
958.778137,1.449289,0.000388
960.351196,1.449274,0.000387
961.924011,1.449259,0.000386
963.496887,1.449244,0.000386
965.069519,1.449229,0.000385
966.64209,1.449214,0.000384
968.214539,1.4492,0.000383
969.786926,1.449185,0.000383
971.35907,1.449171,0.000382
972.931274,1.449156,0.000381
974.503235,1.449142,0.00038
976.075073,1.449128,0.00038
977.64679,1.449113,0.000379
979.218445,1.449099,0.000378
980.789917,1.449085,0.000377
982.361328,1.449071,0.000377
983.932617,1.449057,0.000376
985.503784,1.449043,0.000375
987.074829,1.449029,0.000375
988.645691,1.449015,0.000374
990.216492,1.449002,0.000373
991.787231,1.448988,0.000372
993.357727,1.448975,0.000372
994.928223,1.448961,0.000371
996.498413,1.448948,0.00037
998.068665,1.448934,0.00037
999.638794,1.448921,0.000369
1012.848328,1.448811,0.000363
1016.217773,1.448784,0.000362
1019.587708,1.448757,0.000361
1022.958313,1.44873,0.000359
1026.329468,1.448704,0.000358
1029.701294,1.448678,0.000357
1033.073608,1.448652,0.000355
1036.446533,1.448626,0.000354
1039.82019,1.448601,0.000353
1043.194336,1.448575,0.000351
1046.569092,1.44855,0.00035
1049.944458,1.448526,0.000349
1053.320435,1.448501,0.000348
1056.697021,1.448477,0.000346
1060.074097,1.448453,0.000345
1063.451904,1.448429,0.000344
1066.8302,1.448405,0.000343
1070.209106,1.448382,0.000342
1073.588623,1.448359,0.00034
1076.96875,1.448336,0.000339
1080.349487,1.448313,0.000338
1083.730835,1.44829,0.000337
1087.112793,1.448268,0.000336
1090.495239,1.448246,0.000335
1093.878418,1.448224,0.000334
1097.262085,1.448202,0.000333
1100.646362,1.448181,0.000331
1104.03125,1.448159,0.00033
1107.416748,1.448138,0.000329
1110.802856,1.448117,0.000328
1114.189575,1.448096,0.000327
1117.576904,1.448076,0.000326
1120.964722,1.448055,0.000325
1124.353271,1.448035,0.000324
1127.74231,1.448015,0.000323
1131.131958,1.447995,0.000322
1134.522217,1.447976,0.000321
1137.913086,1.447956,0.00032
1141.304565,1.447937,0.000319
1144.696533,1.447917,0.000318
1148.089233,1.447898,0.000317
1151.482544,1.44788,0.000316
1154.876343,1.447861,0.000315
1158.270752,1.447842,0.000314
1161.665771,1.447824,0.000313
1165.061523,1.447806,0.000313
1168.457764,1.447788,0.000312
1171.854492,1.44777,0.000311
1175.251953,1.447752,0.00031
1178.650024,1.447734,0.000309
1182.048584,1.447717,0.000308
1185.447876,1.4477,0.000307
1188.847656,1.447682,0.000306
1192.248047,1.447665,0.000305
1195.649048,1.447649,0.000305
1199.050537,1.447632,0.000304
1202.452881,1.447615,0.000303
1205.855591,1.447599,0.000302
1209.259033,1.447582,0.000301
1212.662964,1.447566,0.0003
1216.067627,1.44755,0.0003
1219.472778,1.447534,0.000299
1222.87854,1.447518,0.000298
1226.284912,1.447503,0.000297
1229.691772,1.447487,0.000296
1233.099365,1.447472,0.000296
1236.507568,1.447456,0.000295
1239.91626,1.447441,0.000294
1243.325562,1.447426,0.000293
1246.735596,1.447411,0.000293
1250.146118,1.447397,0.000292
1253.557251,1.447382,0.000291
1256.968994,1.447367,0.00029
1260.381226,1.447353,0.00029
1263.794189,1.447338,0.000289
1267.207764,1.447324,0.000288
1270.621826,1.44731,0.000288
1274.036499,1.447296,0.000287
1277.451904,1.447282,0.000286
1280.867676,1.447268,0.000285
1284.28418,1.447255,0.000285
1287.701294,1.447241,0.000284
1291.119019,1.447228,0.000283
1294.537354,1.447214,0.000283
1297.956177,1.447201,0.000282
1301.37561,1.447188,0.000281
1304.795654,1.447175,0.000281
1308.216431,1.447162,0.00028
1311.637573,1.447149,0.000279
1315.059448,1.447136,0.000279
1318.481934,1.447124,0.000278
1321.905029,1.447111,0.000277
1325.328613,1.447098,0.000277
1328.752808,1.447086,0.000276
1332.177734,1.447074,0.000276
1335.603149,1.447062,0.000275
1339.029175,1.44705,0.000274
1342.455811,1.447038,0.000274
1345.883057,1.447026,0.000273
1349.310791,1.447014,0.000273
1352.739258,1.447002,0.000272
1356.168213,1.44699,0.000271
1359.5979,1.446979,0.000271
1363.028076,1.446967,0.00027
1366.45874,1.446956,0.00027
1369.890259,1.446945,0.000269
1373.322144,1.446933,0.000268
1376.754761,1.446922,0.000268
1380.187866,1.446911,0.000267
1383.621704,1.4469,0.000267
1387.05603,1.446889,0.000266
1390.490967,1.446878,0.000266
1393.926514,1.446868,0.000265
1397.362671,1.446857,0.000265
1400.799438,1.446846,0.000264
1404.236816,1.446836,0.000263
1407.674683,1.446825,0.000263
1411.113281,1.446815,0.000262
1414.552368,1.446805,0.000262
1417.992065,1.446795,0.000261
1421.432373,1.446784,0.000261
1424.873291,1.446774,0.00026
1428.314819,1.446764,0.00026
1431.756958,1.446754,0.000259
1435.199585,1.446744,0.000259
1438.642944,1.446735,0.000258
1442.086792,1.446725,0.000258
1445.531372,1.446715,0.000257
1448.976318,1.446706,0.000257
1452.422119,1.446696,0.000256
1455.868408,1.446687,0.000256
1459.315186,1.446677,0.000255
1462.762695,1.446668,0.000255
1466.210693,1.446659,0.000254
1469.659424,1.446649,0.000254
1473.108643,1.44664,0.000253
1476.55835,1.446631,0.000253
1480.008911,1.446622,0.000252
1483.459839,1.446613,0.000252
1486.911499,1.446604,0.000252
1490.36377,1.446595,0.000251
1493.81665,1.446587,0.000251
1497.27002,1.446578,0.00025
1500.723999,1.446569,0.00025
1504.178589,1.446561,0.000249
1507.633789,1.446552,0.000249
1511.0896,1.446544,0.000248
1514.546021,1.446535,0.000248
1518.00293,1.446527,0.000247
1521.460571,1.446518,0.000247
